index,anime_id,title,title_english,type,score,genre_list,producer_list,opening_theme,ending_theme,synopsis,related,comb_feat
698,763,Zoids,Zoids,TV,7.4,"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",[],"['""Wild Flowers"" by RAMAR']","['""Chase"" by Develop=Frame', '""Into Yourself"" by Transtic Nerve', '""Your Song"" by Earth', '""Song for..."" by Dear']","Zoids are beast-like fighting machines used in both everyday use such as transportation, and special use such as war. Some types of Zoids, know as Organoids, are miniature Zoids that are living organisms. These Organoids have the capability to fuse with a non-living Zoid and make it much more powerful. Van (Ban) Freiheit discovers a Zoid Organoid in an abandoned laboratory while running from two strangers piloting Zoids. Also in the laboratory, in an animated suspension tube is a strange girl. He breaks the tube open and takes her and the Organoid with him. Spotting a ruined Shield Liger Zoid outside nearby, the Organoid fuses with it and repairs the damages. Making his escape, Van names the Organoid Zeke, and decides to keep him as a friend. The girl, who says her name is Fiona, wants to find something called Zoids Eve, and so Van, Zeke, and Fiona begin their adventure. (Source: AniDB)","{'Adaptation': [{'mal_id': 359, 'type': 'manga', 'name': 'Kijuushin Seiki Zoids', 'url': 'https://myanimelist.net/manga/359/Kijuushin_Seiki_Zoids'}], 'Spin-off': [{'mal_id': 712, 'type': 'anime', 'name': 'Zoids Genesis', 'url': 'https://myanimelist.net/anime/712/Zoids_Genesis'}, {'mal_id': 764, 'type': 'anime', 'name': 'Zoids Shinseiki/Zero', 'url': 'https://myanimelist.net/anime/764/Zoids_Shinseiki_Zero'}, {'mal_id': 1746, 'type': 'anime', 'name': 'Zoids Fuzors', 'url': 'https://myanimelist.net/anime/1746/Zoids_Fuzors'}], 'Other': [{'mal_id': 37395, 'type': 'anime', 'name': 'Zoids Wild', 'url': 'https://myanimelist.net/anime/37395/Zoids_Wild'}]}",ban action nerv machin keep flower someth escap find friend chase outsid ruin fiona transport organoid van organ live ramar like stranger war suspens use capabl fuse anidb sourc type make name discov two shield want open comedi damag earth frame take beast fight song break transtic know spot special anim also strang pilot dear non begin miniatur zoid much develop call repair zeke wild laboratori abandon decid everyday nearbi power liger eve girl run mecha sci tube freiheit say adventur
699,764,Zoids Shinseiki/Zero,Zoids: New Century,TV,7.36,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen', 'Sports']",[],"['""No Future"" by Nanase Aikawa']","['Sasuraibito"" by DASEIN']","Zoids—powerful animal-shaped combat mechs—are no longer used in warfare, but in organized sporting competitions. The Blitz Team, a group of pilots struggling to carve out a niche for themselves in the Zoid battling leagues, experience a stroke of luck when Bit Cloud, a vagrant junk dealer, wanders into their midst and proves himself capable of piloting the temperamental Liger Zero, a Zoid that refuses to let anyone else into its cockpit. Led by Bit and the Liger, the Blitz Team steadily make their way to the top—but along the way they attract the unwelcome attention of the Backdraft Group, an organization of Zoid pilots that operates outside the laws set down by the Zoid Battle Commission. The Backdraft want powerful Zoids to add to their ranks, and they have their eye on the Liger Zero...","{'Adaptation': [{'mal_id': 363, 'type': 'manga', 'name': 'Zoids Shinseiki/Zero', 'url': 'https://myanimelist.net/manga/363/Zoids_Shinseiki_Zero'}], 'Spin-off': [{'mal_id': 712, 'type': 'anime', 'name': 'Zoids Genesis', 'url': 'https://myanimelist.net/anime/712/Zoids_Genesis'}, {'mal_id': 763, 'type': 'anime', 'name': 'Zoids', 'url': 'https://myanimelist.net/anime/763/Zoids'}, {'mal_id': 1746, 'type': 'anime', 'name': 'Zoids Fuzors', 'url': 'https://myanimelist.net/anime/1746/Zoids_Fuzors'}], 'Other': [{'mal_id': 37395, 'type': 'anime', 'name': 'Zoids Wild', 'url': 'https://myanimelist.net/anime/37395/Zoids_Wild'}]}",led refus struggl experi cloud wander let els way mech nich backdraft unwelcom sport longer zero comedi use group carv midst shape along luck vagrant prove aikawa power capabl eye law liger battl outsid top anim bit shounen sasuraibito cockpit attent temperament steadili futur attract mecha dealer nanas competit pilot dasein rank oper add leagu sci set junk commiss make combat themselv team blitz anyon want zoid stroke warfar organ adventur
700,765,Chou Henshin Cosprayers Specials,Chou Henshin Cosprayers Specials,Special,5.05,"['Adventure', 'Magic', 'Comedy', 'Sci-Fi']",['m.o.e.'],[],[],"These three specials came with the DVD release. They mostly depict stories that take place in-between episodes from the main series. Special #1 takes place in-between episodes 2 and 3. Special #2 takes place in-between episodes 3 and 4. Special #3 doesn't fit very well in-between any of the main series, and is more of a side-story.","{'Parent story': [{'mal_id': 112, 'type': 'anime', 'name': 'Chou Henshin Cosprayers', 'url': 'https://myanimelist.net/anime/112/Chou_Henshin_Cosprayers'}], 'Sequel': [{'mal_id': 275, 'type': 'anime', 'name': 'Love♥Love?', 'url': 'https://myanimelist.net/anime/275/Love♥Love'}, {'mal_id': 705, 'type': 'anime', 'name': 'Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie', 'url': 'https://myanimelist.net/anime/705/Chou_Henshin_Cosprayers_vs_Ankoku_Uchuu_Shougun_the_Movie'}], 'Alternative version': [{'mal_id': 964, 'type': 'anime', 'name': 'Hit wo Nerae!', 'url': 'https://myanimelist.net/anime/964/Hit_wo_Nerae'}, {'mal_id': 1741, 'type': 'anime', 'name': 'Hit wo Nerae! Specials', 'url': 'https://myanimelist.net/anime/1741/Hit_wo_Nerae_Specials'}]}",episod fit stori side comedi came place take dvd magic special ani depict sci main well three veri releas seri adventur
701,766,Kishin Houkou Demonbane,Kishin Houkou Demonbane,OVA,6.07,"['Comedy', 'Drama', 'Mecha', 'Sci-Fi']","['Frontier Works', 'Kadokawa Shoten', 'Half H.P Studio', 'Digiturbo']","['Man, God, Machine by Yuichi Ikuzawa']","['""Redeem your Dream"" by Ikuzawa Yuichi']","Lily Bridge, a young journalist, arrives at Arkham City, hoping to find a big scoop. However, with all the strange things occuring around the city, only the exceptional findings are news-worthy, such as the mysterious mecha known as Demonbane. However, upon finding a small piece of machinery that seemed to be connected with the Hadou Combine, Lily is determined to find the truth. Little does she know, she enters into a dark world, involving herself with Demonbane and the powerful forces that control the city. (Source: ANN)","{'Adaptation': [{'mal_id': 88436, 'type': 'manga', 'name': 'Zanmataisei Demonbane', 'url': 'https://myanimelist.net/manga/88436/Zanmataisei_Demonbane'}], 'Alternative version': [{'mal_id': 1067, 'type': 'anime', 'name': 'Kishin Houkou Demonbane (TV)', 'url': 'https://myanimelist.net/anime/1067/Kishin_Houkou_Demonbane_TV'}]}",news citi demonban bridg known connect combin occur comedi machin control work young arkham doe redeem involv half enter god lili power man find kadokawa littl determin shoten drama howev know mysteri hope sourc thing journalist seem except world studio big mecha strang machineri digiturbo ikuzawa yuichi onli frontier arriv upon dream sci scoop piec worthi dark forc around hadou truth small
702,767,Burn Up!,Burn Up!,OVA,6.1,"['Action', 'Sci-Fi', 'Comedy', 'Police', 'Ecchi']",['Media Rings'],[],"['""Burn Up My Heart"" by Yumiko Shibata, Miki Ito and Kumiko Nishihara']","To the unsuspecting eye Maki, Reimi and Yuka may not look like ace crime fighters, which might explain why they're stuck on traffic patrol instead of more ""exciting"" police duties. All that changes when Yuka gets herself kidnapped by a white slave organization run by a politically connected businessman who's got the rest of the police cowed. Now it's up to Maki and Reimi to don skin-tight battle armor, liberate a tank, and make sure that a certain slaver learns that when you play with fire, you're going to get your ass burned! (Source: DVD Back Cover)","{'Sequel': [{'mal_id': 370, 'type': 'anime', 'name': 'Burn Up Excess', 'url': 'https://myanimelist.net/anime/370/Burn_Up_Excess'}], 'Alternative version': [{'mal_id': 693, 'type': 'anime', 'name': 'Burn Up Scramble', 'url': 'https://myanimelist.net/anime/693/Burn_Up_Scramble'}], 'Spin-off': [{'mal_id': 769, 'type': 'anime', 'name': 'Burn Up! W', 'url': 'https://myanimelist.net/anime/769/Burn_Up_W'}]}",tank slaver ito like connect action unsuspect play businessman cow comedi maki media kidnap duti might nishihara dvd ring fire ass eye shibata skin battl excit run polit liber whi cover sourc rest kumiko heart traffic ace sure miki organ burn reimi look slave tight patrol may yumiko learn armor sci make polic fighter certain ecchi white crime back stuck explain instead get yuka chang got
703,769,Burn Up! W,Burn Up! W,OVA,6.39,"['Sci-Fi', 'Comedy', 'Ecchi', 'Mecha', 'Shounen']",['Media Rings'],"['""Flash Your Dream"" by Wonder Love (eps 2-4)']","['""Itsumo Soba ni Iru Kara (いつもそばにいるから)"" by Chika Nakamura & Wonder Love (ep 2)', '""Itsumo Yume dake wa Mikata dakara (いつも夢だけは味方だから)"" by Chika Nakamura & Wonder Love (ep 3)', '""Sure!"" by Chika Nakamura & Wonder Love (ep 4)']","When crime and terrorism go out of control in Tokyo, the police unleash Team Warrior - a band of highly-skilled and completely reckless band of female cops. Featuring loose cannon Rio, triggerhappy Maya and ace hacker Lilica, Team Warrior will get the job done, regardless of the budget of the mission. (Source: ANN)","{'Adaptation': [{'mal_id': 4102, 'type': 'manga', 'name': 'Burn-Up: Excess & W', 'url': 'https://myanimelist.net/manga/4102/Burn-Up__Excess___W'}], 'Sequel': [{'mal_id': 370, 'type': 'anime', 'name': 'Burn Up Excess', 'url': 'https://myanimelist.net/anime/370/Burn_Up_Excess'}], 'Parent story': [{'mal_id': 767, 'type': 'anime', 'name': 'Burn Up!', 'url': 'https://myanimelist.net/anime/767/Burn_Up'}]}",regardless high kara mission maya comedi control media itsumo done loos terror love dake tokyo complet ring flash cannon band chika skill hacker cop featur sourc dakara reckless shounen ace warrior unleash sure nakamura triggerhappi lilica budget mecha job femal dream sci iru polic rio ecchi yume mikata crime wonder team soba get
704,770,Pale Cocoon,Pale Cocoon,OVA,7.39,"['Drama', 'Sci-Fi']",['Directions'],[],"['""Aoi Tamago"" by Little Moa']","A future where the continuity of history has broken off, a world of enormous ruins that continues endlessly. Oceans and continents have vanished, existing only within the archives brought up from the remains. Ura works in the Archive Excavation Department, which restores and analyzes the data left behind. One day, he finds a disturbing visual record... (Source: ANN)",{},vanish histori brought visual excav direct work behind endless archiv moa continu one remain find littl record contin drama within analyz depart sourc ruin restor world futur broken aoi onli sci tamago ocean enorm ura data left disturb exist day
705,771,Ginyuu Mokushiroku Meine Liebe Wieder,Ginyuu Mokushiroku Meine Liebe Wieder,TV,6.72,"['Drama', 'Fantasy', 'Shoujo']","['Geneon Universal Entertainment', 'Marvelous']","['""Akatsuki"" by alice nine.']","['""Ikuoku no Chandelier"" by alice nine.']","The Strahl candidates are enjoying a brief holiday in their various homes. However, many surprises await them when they finally come back to their elite boarding school: Rosenstolz Academy. There is a new headmaster, and his policies are not necessarily to the advantage of the main characters. (Source: Wikipedia)","{'Adaptation': [{'mal_id': 3268, 'type': 'manga', 'name': 'Meine Liebe: Eien Naru Traumerei', 'url': 'https://myanimelist.net/manga/3268/Meine_Liebe__Eien_Naru_Traumerei'}], 'Prequel': [{'mal_id': 336, 'type': 'anime', 'name': 'Ginyuu Mokushiroku Meine Liebe', 'url': 'https://myanimelist.net/anime/336/Ginyuu_Mokushiroku_Meine_Liebe'}]}",elit new alic various come shoujo univers candid entertain home strahl await drama howev wikipedia headmast sourc nine mani fantasi enjoy geneon akatsuki chandeli board necessarili surpris ikuoku advantag holiday main back school marvel academi rosenstolz brief charact polici final
706,773,Tenamonya Voyagers,Tenamonya Voyagers,OVA,6.22,"['Ecchi', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",['Bandai Visual'],"['""Geba Geba March!"" by Hiroshi Miyagawa']","['""Dare ka ga Kaze no Naka de (誰かが風の中で)"" by Ichirou Mizuki']","Paraila was an agent for a war organization in the space, but suddenly the supreme court of planets accused her of betrayal and she was forced to be a fugitive to escape from jail. Now she forms a team with a clueless school teacher, a bazooka lover girl and Paraila's former sidekick. They will battle against Paraila's enemies, and try to go to earth to escape from space justice. (Source: ANN)",{},agent hiroshi miyagawa sidekick clueless betray lover visual paraila war tri comedi justic space earth escap mizuki sudden naka planet bazooka battl girl suprem former sourc enemi form bandai march mecha court teacher sci ichirou forc geba accus ecchi dare school team kaze fugit jail organ adventur
707,776,Nanaka 6/17,Nanaka 6/17,TV,6.63,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'Shounen']",['Genco'],"['""Sunao na Mama"" by Funta']","['""Taisetsu na Negai"" by CooRie']","Seventeen-year-old Nanaka Kirisato is a high school student serious about her studies and goals in life. She frequently criticizes her best friend, Nenji Nagihara, for being a childish delinquent who spends his time fighting other boys. Then one day, after a heated argument with Nenji, she falls off a flight of stairs and suffers a brain injury, resulting in her mind reverting to that of a six-year-old. With this in mind, Nanaka's father and Nenji must keep her injury a secret as she struggles to live a normal life and grow up all over again. (Source: ANN)","{'Adaptation': [{'mal_id': 4084, 'type': 'manga', 'name': 'Nanaka 6/17', 'url': 'https://myanimelist.net/manga/4084/Nanaka_6_17'}], 'Side story': [{'mal_id': 5865, 'type': 'anime', 'name': 'Nanaka 6/17 Special', 'url': 'https://myanimelist.net/anime/5865/Nanaka_6_17_Special'}]}",heat struggl old high critic romanc mind negai frequent nagihara grow brain nenji comedi seventeen must keep injuri childish coori one mama result fall goal sunao taisetsu genco year life slice fight suffer friend six drama normal revert sourc father spend shounen time student secret studi kirisato flight serious boy best school delinqu stair argument nanaka funta live day
708,777,Hellsing Ultimate,Hellsing Ultimate,OVA,8.43,"['Action', 'Military', 'Horror', 'Supernatural', 'Vampire', 'Seinen']","['Geneon Universal Entertainment', 'StudioRF Inc.', 'Shounen Gahousha']",[],"['""Gradus Vita"" by Hayato Matsuo, performed by the Warsaw Philharmonic Orchestra (eps 1, 10)', '""Merche Funebre"" by Hayato Matsuo, performed by the Warsaw Philharmonic Orchestra (ep 2)', '""Letze Bataillon"" by Hayato Matsuo (ep 3)', '""Das Engellandlied"" by Hermann Lons. (ep 4)', '""A Patriot with No Name"" By Hayato Matsuo and the Warsaw Philharmonic Orchestra (ep 5)', '""Magnolia"" by Suilen (ep 6)', '""Shintoushite"" by Suilen (ep 7)', '""P.S. Lord Amitabha Have Mercy on Me"" & ""When You Start the War, Fight With Arrows, Spears and Swords!"" by Yasushi Ishii (ep 8)', '""SCARS"" by Maon Kurosaki (ep 9)']","There exist creatures of darkness and evil that plague the night, devouring any human unfortunate enough to be caught in their grasp. On the other side is Hellsing, an organization dedicated to destroying these supernatural forces that threaten the very existence of humanity. At its head is Integra Fairbrook Wingates Hellsing, who commands a powerful military and spends her life fighting the undead. Integra's vast army, however, pales in comparison with her ultimate weapon: the vampire Alucard, who works against his own kind as an exterminator for Hellsing. With his new vampire servant, Seras Victoria, at his side, Alucard must battle not only monsters, but all those who stand to oppose Hellsing, be they in the guise of good or evil. In a battle for mankind's survival, Hellsing Ultimate proves that appearances are not all they may seem, and sometimes the greatest weapon can come in the form of one's worst nightmare. [Written by MAL Rewrite]","{'Adaptation': [{'mal_id': 267, 'type': 'manga', 'name': 'Hellsing', 'url': 'https://myanimelist.net/manga/267/Hellsing'}], 'Alternative version': [{'mal_id': 270, 'type': 'anime', 'name': 'Hellsing', 'url': 'https://myanimelist.net/anime/270/Hellsing'}], 'Summary': [{'mal_id': 6904, 'type': 'anime', 'name': 'Hellsing: Digest for Freaks', 'url': 'https://myanimelist.net/anime/6904/Hellsing__Digest_for_Freaks'}], 'Prequel': [{'mal_id': 11077, 'type': 'anime', 'name': 'Hellsing: The Dawn', 'url': 'https://myanimelist.net/anime/11077/Hellsing__The_Dawn'}]}",ishii plagu pale action creatur armi appear univers lord wingat hayato amitabha shounen geneon bataillon victoria merch matsuo may hermann unfortun dark veri head organ alucard horror philharmon war spear funebr perform work sera integra night human life arrow vast form gradus undead sometim ani destroy militari guis ultim lon name scar gahousha enough studiorf shintoushit new good side must evil dedic worst mankind supernatur seinen engelland fight inc patriot battl maon howev stand extermin surviv start fairbrook onli weapon greatest vampir servant suilen caught oppos spend yasushi orchestra monster command threaten come warsaw entertain magnolia devour one prove power sword nightmar merci grasp letz seem kind das kurosaki hells comparison forc vita exist
709,779,Detective Conan Movie 01: The Timed Skyscraper,Case Closed The Movie: The Time Bombed Skyscraper,Movie,7.89,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']","['Shogakukan Productions', 'YTV']",[],"['""Happy Birthday"" by Kyoko']","Conan Edogawa is facing a dilemma: Ran Mouri has asked Shinichi Kudou out to the movies and he is unable to provide a convincing excuse not to go. However, when the day of the date arrives, he has more pressing problems to worry about—a great amount of plastic explosives has recently been stolen and the culprit has challenged Shinichi to find and dispose of the bombs he has scattered across the city. Now forced in a race against time, Conan must not only protect the city, but also figure out who the mastermind is and his reason for confronting Shinichi. [Written by MAL Rewrite]","{'Adaptation': [{'mal_id': 109213, 'type': 'manga', 'name': 'Detective Conan: The Timed Skyscraper', 'url': 'https://myanimelist.net/manga/109213/Detective_Conan__The_Timed_Skyscraper'}], 'Parent story': [{'mal_id': 235, 'type': 'anime', 'name': 'Detective Conan', 'url': 'https://myanimelist.net/anime/235/Detective_Conan'}]}",explos recent problem citi bomb movi mastermind shogakukan great confront race figur comedi must ytv conan ran press birthday edogawa ask convinc find plastic reason date dilemma excus howev stolen mysteri kudou worri shounen amount time also product across day dispos challeng onli culprit arriv provid happi mouri forc polic face scatter kyoko unabl protect shinichi adventur
710,780,Detective Conan Movie 02: The Fourteenth Target,Case Closed: The Fourteenth Target,Movie,7.92,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']",[],[],"['""少女の頃に戾ったみたいに (Shoujo no Koro ni Modotta Mitai ni)"" by ZARD']","A mysterious attacker has appeared and is assaulting people whose names contain a number from the standard deck of cards in descending order. When Conan Edogawa points out that all the victims are related to the now famous detective Kogorou Mouri, suspicion immediately falls upon the recently released convict Jou Murakami, as Kogorou was the one responsible for his arrest ten years prior. With potential victims still at risk, Conan and the police are determined to catch the culprit. As the case gradually unfolds, both Conan and his friend Ran Mouri learn more about her parents' separation and the truth on what transpired a decade ago. [Written by MAL Rewrite]","{'Parent story': [{'mal_id': 235, 'type': 'anime', 'name': 'Detective Conan', 'url': 'https://myanimelist.net/anime/235/Detective_Conan'}]}",recent attack deck modotta relat case gradual unfold suspicion kogorou arrest still number risk mitai comedi contain appear shoujo conan ago ran order one whose edogawa fall truth year convict victim detect jou ten determin friend decad mysteri transpir shounen koro respons zard parent prior catch murakami point famous standard potenti upon assault culprit learn descend mouri polic peopl name card immedi releas separ adventur
711,781,Detective Conan Movie 03: The Last Wizard of the Century,Case Closed Movie 3: The Last Wizard of the Century,Movie,8.07,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']",[],[],"['""One"" by B\'z']","Kaitou Kid dares to challenge the police once more, setting his sights on the Russian Imperial Easter Egg. With the date, time, and place, the Osaka police force scrambles to stop him. But this time, Kid may have bitten off more than he can chew—Conan Edogawa, Heiji Hattori, and numerous others are also trying to get their hands on the jeweled egg. As the race for possession of the egg escalates, a string of murders threatens those after it, and at the same time the tragic truth behind the Romanov Dynasty is finally revealed. At the center of these developments, it is up to Conan to solve the gruesome murders and catch Kid, all while protecting those close to him and concealing his identity. [Written by MAL Rewrite]","{'Parent story': [{'mal_id': 235, 'type': 'anime', 'name': 'Detective Conan', 'url': 'https://myanimelist.net/anime/235/Detective_Conan'}]}",stop dynasti osaka scrambl jewel tri race develop comedi kaitou conceal threaten conan hand behind russian close place one edogawa sight truth easter romanov date possess onc imperi gruesom numer mysteri kid also shounen time chew heiji solv catch challeng may murder escal tragic set forc hattori ident polic egg reveal dare center string protect bitten get final adventur
712,782,Gasaraki,Gasaraki,TV,6.66,"['Psychological', 'Mecha', 'Military', 'Supernatural', 'Drama']","['Yomiko Advertising', 'Atelier Musa']","['""Message #9"" by Tomoko Tane']","['""Love Song"" by Tomoko Tane']","The flames of war explode in the Middle East as two shadow forces unleash monstrous new weapons of mass destruction! But in a world in which giant robots are real, the most dangerous weapon of all lies buried within a human mind. Yuushirou, the fourth son of the mysterious and powerful Gouwa family, finds himself at the center of events that will change the future of mankind forever! Nothing can prepare the human race for what is about to be unleashed in Gasaraki! (Source: Sunrise)","{'Adaptation': [{'mal_id': 18549, 'type': 'manga', 'name': 'Gasaraki', 'url': 'https://myanimelist.net/manga/18549/Gasaraki'}]}",forev buri middl mind gouwa new prepar war race sunris yomiko tane real son love monstrous shadow mankind famili robot supernatur giant human power find song psycholog drama explod within fourth destruct mysteri sourc yuushirou flame musa event unleash gasaraki ateli world futur lie mecha messag militari mass forc noth tomoko weapon two advertis east center chang danger
713,783,Miami Guns,Miami Guns,TV,6.49,"['Comedy', 'Ecchi', 'Police', 'Shounen']","['Kodansha', 'Animaruya']","['""Seeds"" by Lastier']","['""Kiseki no Shiro; Castle of Miracles (奇蹟の城)"" by epidemic']","Spoiled rich girl Yao Sakurakouji decides to join the Miami police force to enjoy car chases, gunfights and wanton destruction. The psychotic and not-too-bright Yao is partnered with Lu Amano, the soft-spoken and sharp-tongued daughter of the police chief. Together the dirty duo clean up the streets of Miami and take on a mysterious crime syndicate known only as 'The Organization'. (Source: ANN)","{'Adaptation': [{'mal_id': 15088, 'type': 'manga', 'name': 'Miami☆Guns', 'url': 'https://myanimelist.net/manga/15088/Miami☆Guns'}]}",spoil known castl comedi miami street togeth decid dirti take shiro sharp rich kiseki girl animaruya sakurakouji psychot clean chase mysteri destruct amano sourc wanton shounen lastier seed join chief organ enjoy bright onli gunfight partner forc syndic polic spoken kodansha ecchi miracl epidem soft duo yao daughter crime car tongu
714,785,Otaku no Video,Otaku no Video,OVA,7.16,"['Comedy', 'Drama', 'Historical', 'Magic', 'Mecha', 'Sci-Fi']",['Youmex'],"['""Tatakae! Otaking (戦え!おたキング)"" by Kouji Tsujitani']","['""Otaku no Miyoimichi"" by Toshiharu Sakurai and Kikuko Inoue']","Somewhat based on the real story of how Gainax was founded, Otaku no Video addresses all aspects of an otaku lifestyle. Ken Kubo is a young man living an average life until he is dragged into a group of otaku. Slowly, he becomes more like them until he decides to abandon his former life to become king of otaku—the otaking! Mixed in are live-action interviews with real otaku, addressing every aspect of hardcore otaku life. Not only are anime and manga fans included, but also sci-fi fans, military fans, and other groups of Japanese geeks.","{'Character': [{'mal_id': 2724, 'type': 'anime', 'name': 'Daicon Opening Animations', 'url': 'https://myanimelist.net/anime/2724/Daicon_Opening_Animations'}]}",kubo found like geek action stori interview toshiharu otaku comedi address abandon averag real young group slowli decid base sakurai everi man magic life drag miyoimichi former drama mix youmex otak anim kikuko gainax also histor hardcor becom manga kouji mecha militari onli tsujitani sci aspect fan inou king japanes tataka lifestyl includ ken video live somewhat
715,786,Pugyuru,Pugyuru,TV,5.76,"['Comedy', 'Fantasy', 'School']","['Kids Station', 'Kodansha', 'Movic']",[],"['""Rolling Maid-san da"" by Sakura Nogawa and Ai Tokunaga']","One day, an ordinal high school girl, Ma$%^&* (her name is left to your imagination), met Cheko, who was a maid came from a village of maids. She could melt, fly, and pull her head off... Anyway, strange people began to come, for example, a snow fairy who disliked cold, a large squid that could speak, scary persons, and the like. Pugyuru is a world of absurdity drawn by a hope of comedy. (Source: AnimeNfo)","{'Adaptation': [{'mal_id': 3080, 'type': 'manga', 'name': 'Pugyuru', 'url': 'https://myanimelist.net/manga/3080/Pugyuru'}]}",ordin high absurd sakura larg fairi person squid like tokunaga met animenfo nogawa comedi fli come villag snow pull speak san scari came could drawn one cheko melt girl pugyuru movic kid roll hope sourc maid dislik world began fantasi station strang cold name peopl anyway kodansha imagin left school head exampl day
716,788,Eiken: Eikenbu yori Ai wo Komete,Eiken,OVA,4.46,"['Ecchi', 'Comedy', 'Harem', 'School']",['Genco'],"['""Feel Like Our Days"" by Toko']","['""Jewel\'s Memory"" by Toko']","To some people, Densuke Mifune looks like the luckiest man in the world. Thanks to a chance encounter with the brilliant, beautiful, busty, but extremely shy Chiharu Shinonome, Eiken: Eikenbu yori Ai wo Komete sees Densuke being forcibly invited to join the mysterious Eiken Club. Led by Kirika Misono, she recruited Densuke both for his completely boring, unassuming nature and his completely accidental groping of Chiharu’s chest. Despite the fact that he’s now surrounded by insanely busty women, Densuke can’t catch a break to save his life. All of his attempts to get closer to Chiharu end up backfiring, making him look like a deviant pervert. His situation is made more complicated by the rest of the Eiken Club’s overly sexual antics and Chiharu’s younger sister intentionally trying to get Densuke into some…compromising positions. It doesn’t help matters that Chiharu has expressed fondness for Densuke in return, but all of the accidental circumstances keep pushing her away. Densuke needs to act fast if he wants to find his way back into Chiharu’s good graces. A beauty like her doesn’t go unnoticed, and he may very well find that he’s not the only one trying to win Chiharu’s heart.","{'Adaptation': [{'mal_id': 2585, 'type': 'manga', 'name': 'Eiken', 'url': 'https://myanimelist.net/manga/2585/Eiken'}]}",led insan luckiest accident keep man sexual find misono circumst brilliant may encount despit well chanc veri fond deviant like tri posit intent made life fact eikenbu heart shinonom world surround catch situat backfir memori club grace make antic fast densuk want way away recruit younger women jewel good comedi bore natur feel push harem pervert eiken toko genco chest compromis win break act chiharu mysteri matter end rest join look help onli return komet peopl mifun shi see back need day invit closer thank busti one complet yori attempt kirika complic unnot beauti extrem grope unassum save forcibl ecchi school sister get express
717,789,Shinigami no Ballad.,"Momo, Girl God of Death",TV,6.94,"['Drama', 'Fantasy', 'Psychological', 'Supernatural']",['Pony Canyon'],"['""no one"" by KOY']","['""White Messenger"" by KOY']","A girl wrapped in white, her name is Momo...in her hand lies a blunt yet shiny scythe. By her side is a winged black cat by the name of Daniel. Carrying the souls of humans, the girl's existence parallels to that of a ""Death God"" or ""Shinigami"". At the instant when this white Death God touches the hearts of humans, the world is filled with kindness and grief... (Source: ANN)","{'Adaptation': [{'mal_id': 3711, 'type': 'manga', 'name': 'Shinigami no Ballad.', 'url': 'https://myanimelist.net/manga/3711/Shinigami_no_Ballad'}]}",messeng wing black grief canyon yet side poni carri soul wrap touch hand momo death fill parallel god one supernatur human shinigami girl psycholog cat blunt drama shini sourc heart world kind fantasi lie daniel scyth name white instant koy exist
718,790,Ergo Proxy,Ergo Proxy,TV,7.94,"['Psychological', 'Mystery', 'Sci-Fi']","['Geneon Universal Entertainment', 'WOWOW', 'Sakura Create']","['""Kiri"" by MONORAL (eps 3-23)']","['""Paranoid Android"" by Radiohead']","Within the domed city of Romdo lies one of the last human civilizations on Earth. Thousands of years ago, a global ecological catastrophe doomed the planet; now, life outside these domes is virtually impossible. To expedite mankind's recovery, ""AutoReivs,"" humanoid-like robots, have been created to assist people in their day-to-day lives. However, AutoReivs have begun contracting an enigmatic disease called the ""Cogito Virus"" which grants them self-awareness. Re-l Mayer, granddaughter of Romdo's ruler, is assigned to investigate this phenomenon alongside her AutoReiv partner Iggy. But what begins as a routine investigation quickly spirals into a conspiracy as Re-l is confronted by humanity's darkest sins. Elsewhere in Romdo, an AutoReiv specialist by the name of Vincent Law must also face his demons when surreal events begin occurring around him. Re-l, Iggy, Vincent, and the child AutoReiv named Pino, will form an unlikely faction as they struggle to uncover Romdo's mysteries and ultimately, discover the true purpose of the mythical beings called ""Proxies."" [Written by MAL Rewrite]","{'Adaptation': [{'mal_id': 10954, 'type': 'manga', 'name': 'Ergo Proxy: Centzon Hitchers and Undertaker', 'url': 'https://myanimelist.net/manga/10954/Ergo_Proxy__Centzon_Hitchers_and_Undertaker'}]}",routin iggi confront romdo global univers contract thousand unlik purpos outsid quick paranoid humanoid enigmat geneon investig faction ruler assist around specialist live recoveri sin citi surreal like civil mayer occur planet human law life psycholog form darkest mythic ultim awar child name discov virtual wowow kiri expedit granddaught creat self doom must earth virus mankind robot catastroph autoreiv ecolog howev mysteri also android alongsid conspiraci last lie begin peopl imposs struggl dome grant diseas day call begun sakura radiohead assign entertain ago spiral one monor proxi year uncov pino elsewher cogito within phenomenon demon event vincent true sci partner face
